Time,Y Velocity,Y Position
1.14,0,0.050964095
1.141,0,0.050964095
1.142,0,0.050964095
1.143,0,0.050964095
1.144,0,0.050964095
1.145,0,0.050964095
1.146,0,0.050964095
1.147,0,0.050964095
1.148,0,0.050964095
1.149,0,0.050964095
1.15,0,0.050964095
1.151,0,0.050964095
1.152,0,0.050964095
1.153,0,0.050964095
1.154,0,0.050964095
1.155,0,0.050964095
1.156,0,0.050964095
1.157,0,0.050964095
1.158,0,0.050964095
1.159,0,0.050964095
1.16,0,0.050964095
1.161,0,0.050964095
1.162,0,0.050964095
1.163,0,0.050964095
1.164,0,0.050964095
1.165,0,0.050964095
1.166,0,0.050964095
1.167,0,0.050964095
1.168,0,0.050964095
1.169,0,0.050964095
1.17,0,0.050964095
1.171,0,0.050964095
1.172,0,0.050964095
1.173,0,0.050964095
1.174,0,0.050964095
1.175,0,0.050964095
1.176,0,0.050964095
1.177,0,0.050964095
1.178,0,0.050964095
1.179,0,0.050964095
1.18,0,0.050964095
1.181,0,0.050964095
1.182,0,0.050964095
1.183,0,0.050964095
1.184,0,0.050964095
1.185,0,0.050964095
1.186,0,0.050964095
1.187,0,0.050964095
1.188,0,0.050964095
1.189,0,0.050964095
1.19,0,0.050964095
1.191,0,0.050964095
1.192,0,0.050964095
1.193,0,0.050964095
1.194,0,0.050964095
1.195,0,0.050964095
1.196,0,0.050964095
1.197,0,0.050964095
1.198,0,0.050964095
1.199,0,0.050964095
1.2,0,0.050964095
1.201,0,0.050964095
1.202,0,0.050964095
1.203,0,0.050964095
1.204,0,0.050964095
1.205,0,0.050964095
1.206,0,0.050964095
1.207,0,0.050964095
1.208,0,0.050964095
1.209,0,0.050964095
1.21,0,0.050964095
1.211,0,0.050964095
1.212,0,0.050964095
1.213,0,0.050964095
1.214,0,0.050964095
1.215,0,0.050964095
1.216,0,0.050964095
1.217,0,0.050964095
1.218,0,0.050964095
1.219,0,0.050964095
1.22,0,0.050964095
1.221,0,0.050964095
1.222,0,0.050964095
1.223,0,0.050964095
1.224,0,0.050964095
1.225,0,0.050964095
1.226,0,0.050964095
1.227,0,0.050964095
1.228,0,0.050964095
1.229,0,0.050964095
1.23,0,0.050964095
1.231,0,0.050964095
1.232,0,0.050964095
1.233,0,0.050964095
1.234,0,0.050964095
1.235,0,0.050964095
1.236,0,0.050964095
1.237,0,0.050964095
1.238,0,0.050964095
1.239,0,0.050964095
1.24,0,0.050964095
1.241,0,0.050964095
1.242,0,0.050964095
1.243,0,0.050964095
1.244,0,0.050964095
1.245,0,0.050964095
1.246,0,0.050964095
1.247,0,0.050964095
1.248,0,0.050964095
1.249,0,0.050964095
1.25,0,0.050964095
1.251,0,0.050964095
1.252,0,0.050964095
1.253,0,0.050964095
1.254,0,0.050964095
1.255,0,0.050964095
1.256,0,0.050964095
1.257,0,0.050964095
1.258,0,0.050964095
1.259,0,0.050964095
1.26,0,0.050964095
1.261,0,0.050964095
1.262,0,0.050964095
1.263,0,0.050964095
1.264,0,0.050964095
1.265,0,0.050964095
1.266,0,0.050964095
1.267,0,0.050964095
1.268,0,0.050964095
1.269,0,0.050964095
1.27,0,0.050964095
1.271,0,0.050964095
1.272,0,0.050964095
1.273,0,0.050964095
1.274,0,0.050964095
1.275,0,0.050964095
1.276,0,0.050964095
1.277,0,0.050964095
1.278,0,0.050964095
1.279,0,0.050964095
1.28,0,0.050964095
1.281,0,0.050964095
1.282,0,0.050964095
1.283,0,0.050964095
1.284,0,0.050964095
1.285,0,0.050964095
1.286,0,0.050964095
1.287,0,0.050964095
1.288,0,0.050964095
1.289,0,0.050964095
1.29,0,0.050964095
1.291,0,0.050964095
1.292,0,0.050964095
1.293,0,0.050964095
1.294,0,0.050964095
1.295,0,0.050964095
1.296,0,0.050964095
1.297,0,0.050964095
1.298,0,0.050964095
1.299,0,0.050964095
1.3,0,0.050964095
1.301,0,0.050964095
1.302,0,0.050964095
1.303,0,0.050964095
1.304,0,0.050964095
1.305,0,0.050964095
1.306,0,0.050964095
1.307,0,0.050964095
1.308,0,0.050964095
1.309,0,0.050964095
1.31,0,0.050964095
1.311,0,0.050964095
1.312,0,0.050964095
1.313,0,0.050964095
1.314,0,0.050964095
1.315,0,0.050964095
1.316,0,0.050964095
1.317,0,0.050964095
1.318,0,0.050964095
1.319,0,0.050964095
1.32,0,0.050964095
1.321,0,0.050964095
1.322,0,0.050964095
1.323,0,0.050964095
1.324,0,0.050964095
1.325,0,0.050964095
1.326,0,0.050964095
1.327,0,0.050964095
1.328,0,0.050964095
1.329,0,0.050964095
1.33,0,0.050964095
1.331,0,0.050964095
1.332,0,0.050964095
1.333,0,0.050964095
1.334,0,0.050964095
1.335,0,0.050964095
1.336,0,0.050964095
1.337,0,0.050964095
1.338,0,0.050964095
1.339,0,0.050964095
1.34,0,0.050964095
1.341,0,0.050964095
1.342,0,0.050964095
1.343,0,0.050964095
1.344,0,0.050964095
1.345,0,0.050964095
1.346,0,0.050964095
1.347,0,0.050964095
1.348,0,0.050964095
1.349,0,0.050964095
1.35,0,0.050964095
1.351,0,0.050964095
1.352,0,0.050964095
1.353,0,0.050964095
1.354,0,0.050964095
1.355,0,0.050964095
1.356,0,0.050964095
1.357,0,0.050964095
1.358,0,0.050964095
1.359,0,0.050964095
1.36,0,0.050964095
1.361,0,0.050964095
1.362,0,0.050964095
1.363,0,0.050964095
1.364,0,0.050964095
1.365,0,0.050964095
1.366,0,0.050964095
1.367,0,0.050964095
1.368,0,0.050964095
1.369,0,0.050964095
1.37,0,0.050964095
1.371,0,0.050964095
1.372,0,0.050964095
1.373,0,0.050964095
1.374,0,0.050964095
1.375,0,0.050964095
1.376,0,0.050964095
1.377,0,0.050964095
1.378,0,0.050964095
1.379,0,0.050964095
1.38,0,0.050964095
1.381,0,0.050964095
1.382,0,0.050964095
1.383,0,0.050964095
1.384,0,0.050964095
1.385,0,0.050964095
1.386,0,0.050964095
1.387,0,0.050964095
1.388,0,0.050964095
1.389,0,0.050964095
1.39,0,0.050964095
1.391,0,0.050964095
1.392,0,0.050964095
1.393,0,0.050964095
1.394,0,0.050964095
1.395,0,0.050964095
1.396,0,0.050964095
1.397,0,0.050964095
1.398,0,0.050964095
1.399,0,0.050964095
1.4,0,0.050964095
1.401,0,0.050964095
1.402,0,0.050964095
1.403,0,0.050964095
1.404,0,0.050964095
1.405,0,0.050964095
1.406,0,0.050964095
1.407,0,0.050964095
1.408,0,0.050964095
1.409,0,0.050964095
1.41,0,0.050964095
1.411,0,0.050964095
1.412,0,0.050964095
1.413,0,0.050964095
1.414,0,0.050964095
1.415,0,0.050964095
1.416,0,0.050964095
1.417,0,0.050964095
1.418,0,0.050964095
1.419,0,0.050964095
1.42,0,0.050964095
1.421,0,0.050964095
1.422,0,0.050964095
1.423,0,0.050964095
1.424,0,0.050964095
1.425,0,0.050964095
1.426,0,0.050964095
1.427,0,0.050964095
1.428,0,0.050964095
1.429,0,0.050964095
1.43,0,0.050964095
1.431,0,0.050964095
1.432,0,0.050964095
1.433,0,0.050964095
1.434,0,0.050964095
1.435,0,0.050964095
1.436,0,0.050964095
1.437,0,0.050964095
1.438,0,0.050964095
1.439,0,0.050964095
1.44,0,0.050964095
1.441,0,0.050964095
1.442,0,0.050964095
1.443,0,0.050964095
1.444,0,0.050964095
1.445,0,0.050964095
1.446,0,0.050964095
1.447,0,0.050964095
1.448,0,0.050964095
1.449,0,0.050964095
1.45,0,0.050964095
1.451,0,0.050964095
1.452,0,0.050964095
1.453,0,0.050964095
1.454,0,0.050964095
1.455,0,0.050964095
1.456,0,0.050964095
1.457,0,0.050964095
1.458,0,0.050964095
1.459,0,0.050964095
1.46,0,0.050964095
1.461,0,0.050964095
1.462,0,0.050964095
1.463,0,0.050964095
1.464,0,0.050964095
1.465,0,0.050964095
1.466,0,0.050964095
1.467,0,0.050964095
1.468,0,0.050964095
1.469,0,0.050964095
1.47,0,0.050964095
1.471,0,0.050964095
1.472,0,0.050964095
1.473,0,0.050964095
1.474,0,0.050964095
1.475,0,0.050964095
1.476,0,0.050964095
1.477,0,0.050964095
1.478,0,0.050964095
1.479,0,0.050964095
1.48,0,0.050964095
1.481,0,0.050964095
1.482,0,0.050964095
1.483,0,0.050964095
1.484,0,0.050964095
1.485,0,0.050964095
1.486,0,0.050964095
1.487,0,0.050964095
1.488,0,0.050964095
1.489,0,0.050964095
1.49,0,0.050964095
1.491,0,0.050964095
1.492,0,0.050964095
1.493,0,0.050964095
1.494,0,0.050964095
1.495,0,0.050964095
1.496,0,0.050964095
1.497,0,0.050964095
1.498,0,0.050964095
1.499,0,0.050964095
1.5,0,0.050964095
1.501,0,0.050964095
1.502,0,0.050964095
1.503,0,0.050964095
1.504,0,0.050964095
1.505,0,0.050964095
1.506,0,0.050964095
1.507,0,0.050964095
1.508,0,0.050964095
1.509,0,0.050964095
1.51,0,0.050964095
1.511,0,0.050964095
1.512,0,0.050964095
1.513,0,0.050964095
1.514,0,0.050964095
1.515,0,0.050964095
1.516,0,0.050964095
1.517,0,0.050964095
1.518,0,0.050964095
1.519,0,0.050964095
1.52,0,0.050964095
1.521,0,0.050964095
1.522,0,0.050964095
1.523,0,0.050964095
1.524,0,0.050964095
1.525,0,0.050964095
1.526,0,0.050964095
1.527,0,0.050964095
1.528,0,0.050964095
1.529,0,0.050964095
1.53,0,0.050964095
1.531,0,0.050964095
1.532,0,0.050964095
1.533,0,0.050964095
1.534,0,0.050964095
1.535,0,0.050964095
1.536,0,0.050964095
1.537,0,0.050964095
1.538,0,0.050964095
1.539,0,0.050964095
1.54,0,0.050964095
1.541,0,0.050964095
1.542,0,0.050964095
1.543,0,0.050964095
1.544,0,0.050964095
1.545,0,0.050964095
1.546,0,0.050964095
1.547,0,0.050964095
1.548,0,0.050964095
1.549,0,0.050964095
1.55,0,0.050964095
1.551,0,0.050964095
1.552,0,0.050964095
1.553,0,0.050964095
1.554,0,0.050964095
1.555,0,0.050964095
1.556,0,0.050964095
1.557,0,0.050964095
1.558,0,0.050964095
1.559,0,0.050964095
1.56,0,0.050964095
1.561,0,0.050964095
1.562,0,0.050964095
1.563,0,0.050964095
1.564,0,0.050964095
1.565,0,0.050964095
1.566,0,0.050964095
1.567,0,0.050964095
1.568,0,0.050964095
1.569,0,0.050964095
1.57,0,0.050964095
1.571,0,0.050964095
1.572,0,0.050964095
1.573,0,0.050964095
1.574,0,0.050964095
1.575,0,0.050964095
1.576,0,0.050964095
1.577,0,0.050964095
1.578,0,0.050964095
1.579,0,0.050964095
1.58,0,0.050964095
1.581,0,0.050964095
1.582,0,0.050964095
1.583,0,0.050964095
1.584,0,0.050964095
1.585,0,0.050964095
1.586,0,0.050964095
1.587,0,0.050964095
1.588,0,0.050964095
1.589,0,0.050964095
1.59,0,0.050964095
1.591,0,0.050964095
1.592,0,0.050964095
1.593,0,0.050964095
1.594,0,0.050964095
1.595,0,0.050964095
1.596,0,0.050964095
1.597,0,0.050964095
1.598,0,0.050964095
1.599,0,0.050964095
1.6,0,0.050964095
1.601,0,0.050964095
1.602,0,0.050964095
1.603,0,0.050964095
1.604,0,0.050964095
1.605,0,0.050964095
1.606,0,0.050964095
1.607,0,0.050964095
1.608,0,0.050964095
1.609,0,0.050964095
1.61,0,0.050964095
1.611,0,0.050964095
1.612,0,0.050964095
1.613,0,0.050964095
1.614,0,0.050964095
1.615,0,0.050964095
1.616,0,0.050964095
1.617,0,0.050964095
1.618,0,0.050964095
1.619,0,0.050964095
1.62,0,0.050964095
1.621,0,0.050964095
1.622,0,0.050964095
1.623,0,0.050964095
1.624,0,0.050964095
1.625,0,0.050964095
1.626,0,0.050964095
1.627,0,0.050964095
1.628,0,0.050964095
1.629,0,0.050964095
1.63,0,0.050964095
1.631,0,0.050964095
1.632,0,0.050964095
1.633,0,0.050964095
1.634,0,0.050964095
1.635,0,0.050964095
1.636,0,0.050964095
1.637,0,0.050964095
1.638,0,0.050964095
1.639,0,0.050964095
1.64,0,0.050964095
1.641,0,0.050964095
1.642,0,0.050964095
1.643,0,0.050964095
1.644,0,0.050964095
1.645,0,0.050964095
1.646,0,0.050964095
1.647,0,0.050964095
1.648,0,0.050964095
1.649,0,0.050964095
1.65,0,0.050964095
1.651,0,0.050964095
1.652,0,0.050964095
1.653,0,0.050964095
1.654,0,0.050964095
1.655,0,0.050964095
1.656,0,0.050964095
1.657,0,0.050964095
1.658,0,0.050964095
1.659,0,0.050964095
1.66,0,0.050964095
1.661,0,0.050964095
1.662,0,0.050964095
1.663,0,0.050964095
1.664,0,0.050964095
1.665,0,0.050964095
1.666,0,0.050964095
1.667,0,0.050964095
1.668,0,0.050964095
1.669,0,0.050964095
1.67,0,0.050964095
1.671,0,0.050964095
1.672,0,0.050964095
1.673,0,0.050964095
1.674,0,0.050964095
1.675,0,0.050964095
1.676,0,0.050964095
1.677,0,0.050964095
1.678,0,0.050964095
1.679,0,0.050964095
1.68,0,0.050964095
1.681,0,0.050964095
1.682,0,0.050964095
1.683,0,0.050964095
1.684,0,0.050964095
1.685,0,0.050964095
1.686,0,0.050964095
1.687,0,0.050964095
1.688,0,0.050964095
1.689,0,0.050964095
1.69,0,0.050964095
1.691,0,0.050964095
1.692,0,0.050964095
1.693,0,0.050964095
1.694,0,0.050964095
1.695,0,0.050964095
1.696,0,0.050964095
1.697,0,0.050964095
1.698,0,0.050964095
1.699,0,0.050964095
1.7,0,0.050964095
1.701,0,0.050964095
1.702,0,0.050964095
1.703,0,0.050964095
1.704,0,0.050964095
1.705,0,0.050964095
1.706,0,0.050964095
1.707,0,0.050964095
1.708,0,0.050964095
1.709,0,0.050964095
1.71,0,0.050964095
1.711,0,0.050964095
1.712,0,0.050964095
1.713,0,0.050964095
1.714,0,0.050964095
1.715,0,0.050964095
1.716,0,0.050964095
1.717,0,0.050964095
1.718,0,0.050964095
1.719,0,0.050964095
1.72,0,0.050964095
1.721,0,0.050964095
1.722,0,0.050964095
1.723,0,0.050964095
1.724,0,0.050964095
1.725,0,0.050964095
1.726,0,0.050964095
1.727,0,0.050964095
1.728,0,0.050964095
1.729,0,0.050964095
1.73,0,0.050964095
1.731,0,0.050964095
1.732,0,0.050964095
1.733,0,0.050964095
1.734,0,0.050964095
1.735,0,0.050964095
1.736,0,0.050964095
1.737,0,0.050964095
1.738,0,0.050964095
1.739,0,0.050964095
1.74,0,0.050964095
1.741,0,0.050964095
1.742,0,0.050964095
1.743,0,0.050964095
1.744,0,0.050964095
1.745,0,0.050964095
1.746,0,0.050964095
1.747,0,0.050964095
1.748,0,0.050964095
1.749,0,0.050964095
1.75,0,0.050964095
1.751,0,0.050964095
1.752,0,0.050964095
1.753,0,0.050964095
1.754,0,0.050964095
1.755,0,0.050964095
1.756,0,0.050964095
1.757,0,0.050964095
1.758,0,0.050964095
1.759,0,0.050964095
1.76,0,0.050964095
1.761,0,0.050964095
1.762,0,0.050964095
1.763,0,0.050964095
1.764,0,0.050964095
1.765,0,0.050964095
1.766,0,0.050964095
1.767,0,0.050964095
1.768,0,0.050964095
1.769,0,0.050964095
1.77,0,0.050964095
1.771,0,0.050964095
1.772,0,0.050964095
1.773,0,0.050964095
1.774,0,0.050964095
1.775,0,0.050964095
1.776,0,0.050964095
1.777,0,0.050964095
1.778,0,0.050964095
1.779,0,0.050964095
1.78,0,0.050964095
1.781,0,0.050964095
1.782,0,0.050964095
1.783,0,0.050964095
1.784,0,0.050964095
1.785,0,0.050964095
1.786,0,0.050964095
1.787,0,0.050964095
1.788,0,0.050964095
1.789,0,0.050964095
1.79,0,0.050964095
1.791,0,0.050964095
1.792,0,0.050964095
1.793,0,0.050964095
1.794,0,0.050964095
1.795,0,0.050964095
1.796,0,0.050964095
1.797,0,0.050964095
1.798,0,0.050964095
1.799,0,0.050964095
1.8,0,0.050964095
1.801,0,0.050964095
1.802,0,0.050964095
1.803,0,0.050964095
1.804,0,0.050964095
1.805,0,0.050964095
1.806,0,0.050964095
1.807,0,0.050964095
1.808,0,0.050964095
1.809,0,0.050964095
1.81,0,0.050964095
1.811,0,0.050964095
1.812,0,0.050964095
1.813,0,0.050964095
1.814,0,0.050964095
1.815,0,0.050964095
1.816,0,0.050964095
1.817,0,0.050964095
1.818,0,0.050964095
1.819,0,0.050964095
1.82,0,0.050964095
1.821,0,0.050964095
1.822,0,0.050964095
1.823,0,0.050964095
1.824,0,0.050964095
1.825,0,0.050964095
1.826,0,0.050964095
1.827,0,0.050964095
1.828,0,0.050964095
1.829,0,0.050964095
1.83,0,0.050964095
1.831,0,0.050964095
1.832,0,0.050964095
1.833,0,0.050964095
1.834,0,0.050964095
1.835,0,0.050964095
1.836,0,0.050964095
1.837,0,0.050964095
1.838,0,0.050964095
1.839,0,0.050964095
1.84,0,0.050964095
1.841,0,0.050964095
1.842,0,0.050964095
1.843,0,0.050964095
1.844,0,0.050964095
1.845,0,0.050964095
1.846,0,0.050964095
1.847,0,0.050964095
1.848,0,0.050964095
1.849,0,0.050964095
1.85,0,0.050964095
1.851,0,0.050964095
1.852,0,0.050964095
1.853,0,0.050964095
1.854,0,0.050964095
1.855,0,0.050964095
1.856,0,0.050964095
1.857,0,0.050964095
1.858,0,0.050964095
1.859,0,0.050964095
1.86,0,0.050964095
1.861,0,0.050964095
1.862,0,0.050964095
1.863,0,0.050964095
1.864,0,0.050964095
1.865,0,0.050964095
1.866,0,0.050964095
1.867,0,0.050964095
1.868,0,0.050964095
1.869,0,0.050964095
1.87,0,0.050964095
1.871,0,0.050964095
1.872,0,0.050964095
1.873,0,0.050964095
1.874,0,0.050964095
1.875,0,0.050964095
1.876,0,0.050964095
1.877,0,0.050964095
1.878,0,0.050964095
1.879,0,0.050964095
1.88,0,0.050964095
1.881,0,0.050964095
1.882,0,0.050964095
1.883,0,0.050964095
1.884,0,0.050964095
1.885,0,0.050964095
1.886,0,0.050964095
1.887,0,0.050964095
1.888,0,0.050964095
1.889,0,0.050964095
1.89,0,0.050964095
1.891,0,0.050964095
1.892,0,0.050964095
1.893,0,0.050964095
1.894,0,0.050964095
1.895,0,0.050964095
1.896,0,0.050964095
1.897,0,0.050964095
1.898,0,0.050964095
1.899,0,0.050964095
1.9,0,0.050964095
1.901,0,0.050964095
1.902,0,0.050964095
1.903,0,0.050964095
1.904,0,0.050964095
1.905,0,0.050964095
1.906,0,0.050964095
1.907,0,0.050964095
1.908,0,0.050964095
1.909,0,0.050964095
1.91,0,0.050964095
1.911,0,0.050964095
1.912,0,0.050964095
1.913,0,0.050964095
1.914,0,0.050964095
1.915,0,0.050964095
1.916,0,0.050964095
1.917,0,0.050964095
1.918,0,0.050964095
1.919,0,0.050964095
1.92,0,0.050964095
1.921,0,0.050964095
1.922,0,0.050964095
1.923,0,0.050964095
1.924,0,0.050964095
1.925,0,0.050964095
1.926,0,0.050964095
1.927,0,0.050964095
1.928,0,0.050964095
1.929,0,0.050964095
1.93,0,0.050964095
1.931,0,0.050964095
1.932,0,0.050964095
1.933,0,0.050964095
1.934,0,0.050964095
1.935,0,0.050964095
1.936,0,0.050964095
1.937,0,0.050964095
1.938,0,0.050964095
1.939,0,0.050964095
1.94,0,0.050964095
1.941,0,0.050964095
1.942,0,0.050964095
1.943,0,0.050964095
1.944,0,0.050964095
1.945,0,0.050964095
1.946,0,0.050964095
1.947,0,0.050964095
1.948,0,0.050964095
1.949,0,0.050964095
1.95,0,0.050964095
1.951,0,0.050964095
1.952,0,0.050964095
1.953,0,0.050964095
1.954,0,0.050964095
1.955,0,0.050964095
1.956,0,0.050964095
1.957,0,0.050964095
1.958,0,0.050964095
1.959,0,0.050964095
1.96,0,0.050964095
1.961,0,0.050964095
1.962,0,0.050964095
1.963,0,0.050964095
1.964,0,0.050964095
1.965,0,0.050964095
1.966,0,0.050964095
1.967,0,0.050964095
1.968,0,0.050964095
1.969,0,0.050964095
1.97,0,0.050964095
1.971,0,0.050964095
1.972,0,0.050964095
1.973,0,0.050964095
1.974,0,0.050964095
1.975,0,0.050964095
1.976,0,0.050964095
1.977,0,0.050964095
1.978,0,0.050964095
1.979,0,0.050964095
1.98,0,0.050964095
1.981,0,0.050964095
1.982,0,0.050964095
1.983,0,0.050964095
1.984,0,0.050964095
1.985,0,0.050964095
1.986,0,0.050964095
1.987,0,0.050964095
1.988,0,0.050964095
1.989,0,0.050964095
1.99,0,0.050964095
1.991,0,0.050964095
1.992,0,0.050964095
1.993,0,0.050964095
1.994,0,0.050964095
1.995,0,0.050964095
1.996,0,0.050964095
1.997,0,0.050964095
1.998,0,0.050964095
1.999,0,0.050964095
2,0,0.050964095
2.001,0,0.050964095
2.002,0,0.050964095
2.003,0,0.050964095
2.004,0,0.050964095
2.005,0,0.050964095
2.006,0,0.050964095
2.007,0,0.050964095
2.008,0,0.050964095
2.009,0,0.050964095
2.01,0,0.050964095
2.011,0,0.050964095
2.012,0,0.050964095
2.013,0,0.050964095
2.014,0,0.050964095
2.015,0,0.050964095
2.016,0,0.050964095
2.017,0,0.050964095
2.018,0,0.050964095
2.019,0,0.050964095
2.02,0,0.050964095
2.021,0,0.050964095
2.022,0,0.050964095
2.023,0,0.050964095
2.024,0,0.050964095
2.025,0,0.050964095
2.026,0,0.050964095
2.027,0,0.050964095
2.028,0,0.050964095
2.029,0,0.050964095
2.03,0,0.050964095
2.031,0,0.050964095
2.032,0,0.050964095
2.033,0,0.050964095
2.034,0,0.050964095
2.035,0,0.050964095
2.036,0,0.050964095
2.037,0,0.050964095
2.038,0,0.050964095
2.039,0,0.050964095
2.04,0,0.050964095
2.041,0,0.050964095
2.042,0,0.050964095
2.043,0,0.050964095
2.044,0,0.050964095
2.045,0,0.050964095
2.046,0,0.050964095
2.047,0,0.050964095
2.048,0,0.050964095
2.049,0,0.050964095
2.05,0,0.050964095
2.051,0,0.050964095
2.052,0,0.050964095
2.053,0,0.050964095
2.054,0,0.050964095
2.055,0,0.050964095
2.056,0,0.050964095
2.057,0,0.050964095
2.058,0,0.050964095
2.059,0,0.050964095
2.06,0,0.050964095
2.061,0,0.050964095
2.062,0,0.050964095
2.063,0,0.050964095
2.064,0,0.050964095
2.065,0,0.050964095
2.066,0,0.050964095
2.067,0,0.050964095
2.068,0,0.050964095
2.069,0,0.050964095
2.07,0,0.050964095
2.071,0,0.050964095
2.072,0,0.050964095
2.073,0,0.050964095
2.074,0,0.050964095
2.075,0,0.050964095
2.076,0,0.050964095
2.077,0,0.050964095
2.078,0,0.050964095
2.079,0,0.050964095
2.08,0,0.050964095
2.081,0,0.050964095
2.082,0,0.050964095
2.083,0,0.050964095
2.084,0,0.050964095
2.085,0,0.050964095
2.086,0,0.050964095
2.087,0,0.050964095
2.088,0,0.050964095
2.089,0,0.050964095
2.09,0,0.050964095
2.091,0,0.050964095
2.092,0,0.050964095
2.093,0,0.050964095
2.094,0,0.050964095
2.095,0,0.050964095
2.096,0,0.050964095
2.097,0,0.050964095
2.098,0,0.050964095
2.099,0,0.050964095
2.1,0,0.050964095
2.101,0,0.050964095
2.102,0,0.050964095
2.103,0,0.050964095
2.104,0,0.050964095
2.105,0,0.050964095
2.106,0,0.050964095
2.107,0,0.050964095
2.108,0,0.050964095
2.109,0,0.050964095
2.11,0,0.050964095
2.111,0,0.050964095
2.112,0,0.050964095
2.113,0,0.050964095
2.114,0,0.050964095
2.115,0,0.050964095
2.116,0,0.050964095
2.117,0,0.050964095
2.118,0,0.050964095
2.119,0,0.050964095
2.12,0,0.050964095
2.121,0,0.050964095
2.122,0,0.050964095
2.123,0,0.050964095
2.124,0,0.050964095
2.125,0,0.050964095
2.126,0,0.050964095
2.127,0,0.050964095
2.128,0,0.050964095
2.129,0,0.050964095
2.13,0,0.050964095
2.131,0,0.050964095
2.132,0,0.050964095
2.133,0,0.050964095
2.134,0,0.050964095
2.135,0,0.050964095
2.136,0,0.050964095
2.137,0,0.050964095
2.138,0,0.050964095
2.139,0,0.050964095
2.14,0,0.050964095
2.141,0,0.050964095
2.142,0,0.050964095
2.143,0,0.050964095
2.144,0,0.050964095
2.145,0,0.050964095
2.146,0,0.050964095
2.147,0,0.050964095
2.148,0,0.050964095
2.149,0,0.050964095
2.15,0,0.050964095
2.151,0,0.050964095
2.152,0,0.050964095
2.153,0,0.050964095
2.154,0,0.050964095
2.155,0,0.050964095
2.156,0,0.050964095
2.157,0,0.050964095
2.158,0,0.050964095
2.159,0,0.050964095
2.16,0,0.050964095
2.161,0,0.050964095
2.162,0,0.050964095
2.163,0,0.050964095
2.164,0,0.050964095
2.165,0,0.050964095
2.166,0,0.050964095
2.167,0,0.050964095
2.168,0,0.050964095
2.169,0,0.050964095
2.17,0,0.050964095
2.171,0,0.050964095
2.172,0,0.050964095
2.173,0,0.050964095
2.174,0,0.050964095
2.175,0,0.050964095
2.176,0,0.050964095
2.177,0,0.050964095
2.178,0,0.050964095
2.179,0,0.050964095
2.18,0,0.050964095
2.181,0,0.050964095
2.182,0,0.050964095
2.183,0,0.050964095
2.184,0,0.050964095
2.185,0,0.050964095
2.186,0,0.050964095
2.187,0,0.050964095
2.188,0,0.050964095
2.189,0,0.050964095
2.19,0,0.050964095
2.191,0,0.050964095
2.192,0,0.050964095
2.193,0,0.050964095
2.194,0,0.050964095
2.195,0,0.050964095
2.196,0,0.050964095
2.197,0,0.050964095
2.198,0,0.050964095
2.199,0,0.050964095
2.2,0,0.050964095
2.201,0,0.050964095
2.202,0,0.050964095
2.203,0,0.050964095
2.204,0,0.050964095
2.205,0,0.050964095
2.206,0,0.050964095
2.207,0,0.050964095
2.208,0,0.050964095
2.209,0,0.050964095
2.21,0,0.050964095
2.211,0,0.050964095
2.212,0,0.050964095
2.213,0,0.050964095
2.214,0,0.050964095
2.215,0,0.050964095
2.216,0,0.050964095
2.217,0,0.050964095
2.218,0,0.050964095
2.219,0,0.050964095
2.22,0,0.050964095
2.221,0,0.050964095
2.222,0,0.050964095
2.223,0,0.050964095
2.224,0,0.050964095
2.225,0,0.050964095
2.226,0,0.050964095
2.227,0,0.050964095
2.228,0,0.050964095
2.229,0,0.050964095
2.23,0,0.050964095
2.231,0,0.050964095
2.232,0,0.050964095
2.233,0,0.050964095
2.234,0,0.050964095
2.235,0,0.050964095
2.236,0,0.050964095
2.237,0,0.050964095
2.238,0,0.050964095
2.239,0,0.050964095
2.24,0,0.050964095
2.241,0,0.050964095
2.242,0,0.050964095
2.243,0,0.050964095
2.244,0,0.050964095
2.245,0,0.050964095
2.246,0,0.050964095
2.247,0,0.050964095
2.248,0,0.050964095
2.249,0,0.050964095
2.25,0,0.050964095
2.251,0,0.050964095
2.252,0,0.050964095
2.253,0,0.050964095
2.254,0,0.050964095
2.255,0,0.050964095
2.256,0,0.050964095
2.257,0,0.050964095
2.258,0,0.050964095
2.259,0,0.050964095
2.26,0,0.050964095
2.261,0,0.050964095
2.262,0,0.050964095
2.263,0,0.050964095
2.264,0,0.050964095
2.265,0,0.050964095
2.266,0,0.050964095
2.267,0,0.050964095
2.268,0,0.050964095
2.269,0,0.050964095
2.27,0,0.050964095
2.271,0,0.050964095
2.272,0,0.050964095
2.273,0,0.050964095
2.274,0,0.050964095
2.275,0,0.050964095
2.276,0,0.050964095
2.277,0,0.050964095
2.278,0,0.050964095
2.279,0,0.050964095
2.28,0,0.050964095
2.281,0,0.050964095
2.282,0,0.050964095
2.283,0,0.050964095
2.284,0,0.050964095
2.285,0,0.050964095
2.286,0,0.050964095
2.287,0,0.050964095
2.288,0,0.050964095
2.289,0,0.050964095
2.29,0,0.050964095
2.291,0,0.050964095
2.292,0,0.050964095
2.293,0,0.050964095
2.294,0,0.050964095
2.295,0,0.050964095
2.296,0,0.050964095
2.297,0,0.050964095
2.298,0,0.050964095
2.299,0,0.050964095
2.3,0,0.050964095
2.301,0,0.050964095
2.302,0,0.050964095
2.303,0,0.050964095
2.304,0,0.050964095
